0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456195,0.223232,0.864459
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456274,0.223069,0.864459
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456187,0.223247,0.864459
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
0.456137,0.22342,0.864544
0.456138,0.22342,0.864547
0.456169,0.22342,0.864622
0.456135,0.22342,0.864539
0.456138,0.22342,0.864546
0.456138,0.22342,0.864547
0.456121,0.22342,0.864504
