0.249894,0.206349,1.10574
0.252751,0.203492,1.10288
0.255609,0.200635,1.10002
0.258466,0.197778,1.09717
0.261323,0.194921,1.09431
0.26418,0.192063,1.09145
0.267037,0.189206,1.08859
0.269894,0.186349,1.08574
0.272751,0.183492,1.08288
0.275609,0.180635,1.08002
0.278466,0.177778,1.07716
0.281323,0.174921,1.07431
0.28418,0.172063,1.07145
0.287037,0.169206,1.06859
0.289894,0.166349,1.06574
0.292751,0.163492,1.06288
0.295609,0.160635,1.06002
0.298466,0.157778,1.05716
0.301323,0.154921,1.05431
0.30418,0.152063,1.05145
0.307037,0.149206,1.04859
0.309894,0.146349,1.04574
0.312751,0.143492,1.04288
0.315609,0.140635,1.04002
0.318466,0.137778,1.03716
0.321323,0.134921,1.03431
0.32418,0.132063,1.03145
0.327037,0.129206,1.02859
0.329894,0.126349,1.02574
0.332751,0.123492,1.02288
0.335609,0.120635,1.02002
0.338466,0.117778,1.01716
0.341323,0.114921,1.01431
0.34418,0.112063,1.01145
0.347037,0.109206,1.00859
0.349894,0.106349,1.00574
